"product_id","star_rating","review_body"
"B0051VVOB2","5","For those considering the Kindle Fire, please do not mistake this with other tablets on the market.  This is first and foremost a content consumer.  What do I mean by that?  I mean that if you wish to consider the Fire, think about what you will use your tablet for.  If you want something to read books, comics, play apps, check your email, watch tv shows or movies, listen to music, then this device will do all of that well if not great.  I got mine the first day the 17th and have been happily using it daily since.  While it does not have features that the iPad has or the Android tablets do, it is also far cheaper than almost all of them.  Negatives would be that the speakers are both on one side, there is no means of downloading unless you are near a wifi hotspot, the memory is only 8gb (6gb that you can utilize), lack of a memory expansion slot and some limitations to the variety of apps.  Now with those negatives, the speaker one isn't a biggie as the sound is good and if you want surround you aren't really using the built ins on any of these devices, rather ear buds or headphones.  The lack of constant contact to the web while not always convenient, isn't all bad in part to the reason for the memory which I will get to, but also becuase I have a smartphone if I need instant connection and I would rather not add another data plan if I can.  Again costs are nicely minimized, but there is always a downside to that kind of thing.  The memory is a tricky thing, because I like being able to store loads of songs, movies and other content on my phone and Zune HD.  Well here, with the integration of the cloud and use of their Prime service, storage isn't as big a deal.  I can keep 6 or 7 720p movies on it that look spectacular, 50 - 100 books, a couple of albums, 20 - 30 apps that I like using, a magazine subscribtion and still have about 1 gb left to spare.  Would I like the extra space, yeah, but do I need it... not really.  Reality is that the extra storage space whilenice is really a crutch and having a limitation, at least to me, makes me only keep things that I really want to use with it.  Again this is not a swiss army knife to solve any problem that arrises, but rather a power screw driver that has an intended purposes with some utility, but again it is designed for a specific use and worrying or griping about what it can't do is missing the forest for the trees.  The last thing about the variety of apps, to me is more of a similar problem to the magazines.  Not all of them that I want are out there yet, but given time, they likely will be.  I guess patience is the key and am willing to not condemn it out of hand for that.  So overall, I am pleased with my Fire.  It incorporates a lot of various activities I like and the price was great to get me to take the plunge.  The size is nice in that is easily hand held and large enough that it does functions my phone can't do due to size limitations, while not being so big it is unwieldy.  I hope this helps others in their consideration.  This is worthwhile tech in my opinion and well worth the money if you are looking for something that can do the things this does and like Amazon as a portal for content consumption."
"B0051VVOB2","5","I can't wait until she asks for the next version so I can get the hand-me-down, this one, I have the previous model and it seems so technically far behind, but great for straight reading."
"B0051VVOB2","4","[[VIDEOID:mo2ZMG1HTI6AO8D]]Already this product has been extensively reviewed. But I'll briefly write my opinion here. Kindle Fire is an Amazon consumption device, not a real tablet. If you want to browse internet, check e-mail, watch Amazon Videos, shop Amazon products, listen to music, read books/magazines etc it's a good device. But if you want to use Google products efficiently(G docs, G maps, G music, G voice etc), have additional storage options through SD card, use microphone for voice/video chat (Skype, G+) etc you might wanna check out other devices. I bought [[ASIN:B004U78J1G ASUS Eee Pad Transformer TF101-A1 10.1-Inch Tablet]] for the real tablet experience and it's a very impressive tablet.  I'm dropping one star because it gave me problem with WiFi connectivity. Check out the video I uploaded.(Shot on December 10th. Hopefully they fixed this issue). In the video Kindle Fire tries to log into WiFi, then crashes and reboots going into an infinite loop of crash and reboot. It's in factory reset state without any other apps installed other than those it was shipped with. The issue probably come from Pulse app and there could be some easy fix for it."
"B0051VVOB2","1","I have the Kindle 2nd Generation and am very happy with it. I can download books from just about anywhere. I was excited to get the Fire with it's WIFI ability.It wasn't clear in any of the info online that the ONLY way to connect is thru WIFI. No 3G or anything.  I do not have WIFI in my home and would have to drive somewhere to make the connection. I am returning the Fire."
"B0051VVOB2","3","The Kindle Fire was purchased as a gift for my wife, she is extremely pleased with the Kindle and the apps she is able to download and various functions she can use this item for. The only downside is it has developed lines on the screen that will not go away."
"B0051VVOB2","5","I am impressed at how the Kindle Fire [[ASIN:B0051VVOB2 Kindle Fire, Full Color 7\\"" Multi-touch Display, Wi-Fi]] is ready to pick up and operate at delivery, already tied to one's Amazon account.  The product was purchased for a family member who reads very heavily and although it was uncertain as to how it would be received, it turned out to be an awesome hit."
"B0051VVOB2","5","I bought this for my husband for a Christmas gift over a year ago. He STILL loves it! He totes this device with him everywhere! We even play games together on it and even watching a movie is great! This Kindle has been and still is one of his favorite gifts  - a gift that has kept going."
"B0051VVOB2","5","I absolutely LOVE my Kindle Fire! Thieves stole my Kindle...& the joke is on them! I had it DEREGISTERED & now it is totally useless to the them! LOL! It is reported to Amazon as stolen, so it can't be re-registered by anyone but me (if recovered)! This is a wonderful feature of the Kindle Fire. I reaslly miss my Kindle Fire & am ordering a new one right now."
"B0051VVOB2","4","I bought this for my grandson who likes to read.  He has gotten several free books , but I think you don't save much when you BUY a book because it's only 2 dollars cheaper than a real book.  That was the whole idea of buying the Kindle, was to save money.<br /> Linda S."
"B0051VVOB2","5","I love my Kindle Fire, the only drawback is it is very hard to read when outside in bright sunlight.  I have had many hours of great reading on it though with no problems whatsoever."
"B0051VVOB2","1","BOUGHT THIS JUNE 2012, IT ONLY LASTED TILL FEBRUARY 2015. I Bought a 2 year warranty that should of lasted till June 2015. But they tell me the warranty started the same day the Kindle 1year warranty started. So actually I paid all that money for a two year warranty and it was only for one year. That was a SCAM. Kindle Fires should last longer than 2 years and 8 months. Beware when purchasing a Kindle Fire. The thing is too, my husband only used it like maybe a couple of hours a day. Sure Amazon wanted us to send it in to be repaired for a costly fee. We are big users of Amazon. I am so disappointed with them, as a loyal customer. I doubt this will even get posted. But think first before you purchase something that they won't back up for you. His Kindle still looks brand new too. Sad customer service!"
"B0051VVOB2","5","Purchased it for my wife for Xmas after extensive research, so far have been very pleased. Does exactly what it's designed for. For the Ipad lovers, you can have your camera and your 3g connection and the device so big you look ridiculous taking pictures or videos. We can hold this in one hand, touch screen is vivid and responsive. Complaints about the power button are silly, just turn it over. Fairly intuitive, we navigated through most everything without any operator's guide. The power of Amazon gives great potential going forward for content and growth. I understand a software update is imminent to address some concerns about the home page, I don't see a problem. My 8 year old played games and watched a movie we downloaded, only took several minutes on my home wireless network, faster than my download on itunes. Battery life seems fine, and the concern re: limited apps is unwarranted, most all the most popular apps are available and who needs to (or actually does)scroll and search through 1/2 million apps avail for the Ipad. All for a package price less than half the competitors.  Well done Amazon."
"B0051VVOB2","1","This Kindle \\""Fire\\"" device has been nothing but a disappointment. First, it's slow, painfully slow, agonizingly slow -at every task. Second, the touch-screen functionality is as terribly buggy and not only for web pages and games, you have to be VERY careful about turning pages in a book as well!. Third, if the battery gets below 90% you can kiss all Internet functionality goodbye. Finally, on day 45 (15 days after Amazon would have to take it back) it developed lines at one end of the screen, one red one and a blue one -they are visible through every application.<br /><br />They should have hired at least one person to test these devices before selling them to their customers.<br />I despise Amazon for what they have done to the Kindle identity with this device, it's an embarrassment.<br /><br />I was NOT expecting an iPad for $200 but I was expecting this device to AT LEAST be capable of the meager functions that Amazon claims for it!<br />The entire product description page (in my very recent experience) is a long list of lies. But don't take my word for it, THROW AWAY $200 on your own,<br />then get feel humiliated, and write your own review.<br /><br />This:<br /> [[ASIN:B0051VVOB2 Kindle Fire, Full Color 7\\"" Multi-touch Display, Wi-Fi]]<br />is just so much deceit.<br /><br />Amazon should pull this trash from the market and refund our hard earned cash to all of us saps who bought one. Imagine the lifelong spending habits this will change.<br />Look at me, for instance, I could be returning here to buy more stuff. Instead I'm here trying to warn folks that Amazon is cheating us.<br /><br />This all harkens back to what my Grandmother told me many years ago, \\""I don't buy costume jewelry, I save my money just a little bit longer and buy the real thing and I've never been disappointed.\\"""
"B0051VVOB2","2","Enough has been said about what it has done right, so I will only talk about three major flaws, and they are big ones!<br /><br />1. No Memory Slot:  You only get 1.17 GB for applications which gets eaten up real quick when you start downloading games, Facebook, Twitter, Weather and so on.  If you dip below the 250 MB your Fire's speed will be cut in half, and you will get a warning that you need to delete something to speed the Fire up, so you really need to subtract 250 MB as your Fire slows down and apps become unbearably slow!  THIS IS A HUGE FLAW in the Fire.  I am sure the Fire 2 will come out with a micro-sd slot, though.<br /><br />2. The App Store:  This is NOT the Android Play store, this is the Amazon Android store.  Apps usually are priced at twice the amount you can get them on your Android phone, this is simply not called for.  Also any App they may interfere with Amazon's business model will be blocked.  Amazon wants you shopping ONLY at Amazon!<br /><br />3. No Web Browser: The Fire does not allow you to use any browser but a modified version of theirs or a Maxthon Mobile Web Browser.  No Firefox, and No Google!  The Maxthon does run with the Google search bar, but Amazon's web browser always takes you to their shopping page.<br /><br />So there you have it, 3 MAJOR FLAWS, that the Kindle Fire should not have been released with!  There are some minor flaws like no camera, and no skype, and no IM'ing, but I use my Android for that, but I would use the Kindle Fire for those minor flaws as well, just out of convenience.<br /><br />So, unless the Kindle Fire 2 addresses the 3 Major Flaws, I will be going with some other type of E-Reader/Tablet, such as the Samsung Galaxy Tab 2 7.0 or 10.1"
"B0051VVOB2","3","I'm not a rambler so I'll just list what I don't like in bullet form:   - No fixed Back or Home Buttons... You'd be surprised how annoying it is to do extra taps just to get to these basic functions   - Takes like 4 taps spread out all over to get to volume controls   - Device is much heavier than I expected   - OMG... Like none of the games I like are in the App store... Seriously, NONE!   - Felt like the wifi was too volatile.  I have good wifi signal on other devices in my home but it dropped too often on the Kindle.  Overall just found myself getting frustrated with it.  Liked:   - Battery life seemed really good (for the two days I had it)"
"B0051VVOB2","5","I'm an Apple guy.  I wouldn't trade my iPhone for anything Android, nor would I trade my MacBook for anything PC.  So when Amazon debuted the Kindle Fire, I was skeptical.  Would it really deliver?  I waited until well after the Fire began shipping before making the decision to part with $200 (maybe a pittance to some, but not to me!).  I read reviews for days, and I kept going back and forth on \\""should I hold out for an iPad?\\""  In the end, I decided that the Fire was the tool for me and that I'd keep the extra $300 to buy diapers and baby food with.    In all the reviews I've read, I think that the common denominator on the poor reviews is that everyone expected an iPad-like product for a cell phone like price.  I know full well that the iPad has more functionality, more apps, more screen size, etc.  However, like many of the reviews I've read, if you don't need all that, then the Kindle Fire will blow you away.  It certainly did me.    As an e-reader, it's already replaced my Kindle keyboard, due to the simple fact that I can read late at night or early in the morning without turning on a light and waking up my wife.  And no crazy priced lighted case to have to worry about, either.  Books display well, and the features imbedded in the Kindle work great.  I certainly like typing notes much better than with the Kindle keyboard. No problems with weight or anything.  I hold it just like my old Kindle.  I really like the ability to see the books in the Carousel and the home screen.  Much easier to find than on the Kindle 3.  Yeah, having the ability to organize the books would be nice, but it's not that big a deal.  You can always click on the \\""book\\"" tab and go to the author view if you don't like looking at all your books as once.    Second, playing games (which my kids LOVE) is a blast on the larger screen, a huge step up from my phone.  No, it's not the iPad screen, but for $200, it works really well.  And who cares about all the apps not displaying in every screenorientation?  Have we really become so lazy that we can't flip it around?  And a free app a day is pretty cool, too.   Third, my experience with Silk and email has been good.  I'm not going to sit and compose major emails, or browse through a ton of web pages on this thing.  That's why I have a laptop.  But if I want to check something, or respond to a quick email, the Fire works great.    Fourth, the touch screen works fine for me.  Yeah, every once in a while it doesn't respond as quick and I have to tap again, but you know what?  My iPhone is the same way.  And yeah, every so often I fly past something in the carousel.  You know what I do?  I SLOW DOWN HOW I SCROLL.  Not that difficult, really.  As to the touchscreen keyboard, I've had no problems with it.  Maybe it's because I'm used to typing on my iPhone, but I wonder what people were expecting.  Touch screens on every device I've ever used are kind of hooky, including the iPhone.  And you know what?  Operator error enters in more than device error.  Fifth, the Cloud storage is great.  I've loaded quite a bit of music up, and the Fire streams it seamlessly.  Volume is good for a small device.  Haven't tried headphones yet, but will do that soon, I'm sure.  Video from Prime is seamless, too.  The combination of Cloud storage, free shipping, and free content will probably entice me to become a Prime member when the trial runs out.  Tough to beat for under $7 a month.   In the end, the Fire does everything I hoped it would do and it does it well.  I was struck when reading many of the reviews by much of the criticism that we are truly a spoiled people nowadays.  The Fire is not going to change my life, or complete me.  It's a fun gadget that allows me to do fun things in an easy and convenient way.  It's for ENTERTAINMENT, and  it does it extremely well.    The only thing I would seriously like to see change is the one-click option.  C'mon Amazon!  We WANT to put our passwords in to purchase!  It's not that big an inconvenience!  It's certainly easier than your having to deal with 100 cancellations and refunds when my kids purchase that Barbie Playhouse they've been wanting, but dad doesn't think they need!"
"B0051VVOB2","5","I love my Kindle!!! I have a hard time reading books and this makes it so easy, I am reading almost a book a day!! Thsnk you Amazon."
"B0051VVOB2","5","This is a fantastic e-reader. The wireless connection is fast, and it is very nice to take on a trip. My only \\""wish\\"" was that a booklet had come to explain how to use it. I still haven't figured out how to change the font or make it easier to see in the sunlight. But, still learning. All in all, a fantastic reader."
"B0051VVOB2","2","The Fire falls somewhere between an i-Phone and i-Pad and functions well indoors or in deep shade. Forget using it in bright light or full sun because with it's glossy finish, all you see if your own reflection.  Polarized sunglasses turn the screen completely black.  If your primary goal is to use this device as a reader, select one of the lesser models which have a different screen.<br /><br />And the battery life is not what's advertised either.  I'm disappointed.  I wanted to use this as a reader and when I took it on a Caribbean vacation, I ended up reading actual books, which I could see."
"B0051VVOB2","5","With 18,000+ reviews of the Fire online already, it seems almost superfluous to add another.  But here's one for any of you who have a friend or relative who is a bit computer-phobic: The Fire could be the answer!<br /><br />We have tried for YEARS to get my 89-year-old mother-in-law to master some form of computing.  We've tried with a Mac, and with a laptop.  No matter what we tried, she was intimidated, and it went nowhere.<br /><br />Then I got a Fire.  I already had an earlier Kindle, and I have to say, from my own perspective, I liked that but I LOVE the Fire.  I use it every day.  But as we experimented with the tap-click approach of a stylus, we thought... Hmmm... Maybe THIS would be the solution.<br /><br />So we got another one.  We presented it to MIL.  And within a few hours she was giggling like a schoolgirl as she figured out how to master one technique after another.  She asked if she could use it to look up stock quotes -- yep, we can do that.  Now she knows exactly how to find her quotes at the end of the day.  She can finally read e-mail messages, AND send them, AND look at pictures as attachments.  We got her a Dominoes app, and she's figured out how to work that.<br /><br />It's not a replacement for a computer, but for her, it does everything she needs.  It's more \\""intuitive\\"" than a tablet (tried one, didn't like it).  It responds well despite occasional tremors in her hands.  She likes the fact that if she wants to get out of something, she doesn't have to do anything complicated - just hit the \\""home\\"" button.<br /><br />We really had been on the point of giving up ever dragging MIL into the \\""computer\\"" age.  So, thanks, Amazon, for giving a lovely, active 89-year-old lady a chance to experience a new dimension in the electronic age!<br /><br />(Did I mention I love it too???)"
"B0051VVOB2","5","Bought this for grandaughter she has loved it. Play on it all the time. I plan on getting my other gradaughter one for her birthday."
"B0051VVOB2","3","Kindle is not what you think the apps don't always work right and downloading it say cants display this  need to go throw Amazon to get download .  What did i get for a free one month from Amazon anyway ???  not bad display but you are confined to use amazon most of the time  well that's what you get for a cheap price !!!"
"B0051VVOB2","4","after buying my first e-book, after the download i started to read it, well so far 2 pages were missing. and that is unacceptable, Dean Koontz 77 shadow street"
"B0051VVOB2","5","i already have a iPad , and I only use for basic use like games , Internet ,some personel business, So I picked up the kindal fire for my wife for Christmas ,and I was very impressed,for not only half the price quite the bargin . It could almost do every thing the iPad could do.only thing screen is smaller and my wife is very happy with it"
"B0051VVOB2","5","I bought this item for my wife as a Christmas gift, and she absolutely loves it. She also has a Kindle Wi-Fi that she uses for reading many of her books, but having the new Kindle Fire with its crisp color display, and being able to access games, web sites, and magazine content is a great addition to her media consumption experience.  I was concerned about reviews that I had seen where people complained about the power button being on the bottom of the tablet, and causing them to accidentally turn their unit off. My wife discovered that the Kindle Fire orients the viewing content to what ever position you happen to be holding the unit in. So, from her perspective, the power button is ALWAYS on the tp of the unit. Problem solved.  One negative comment that I do agree with when reading other reviews is that the unit should have had a manual volume control. This is a significant design flaw, and having to locate and access volume controls via the screen is a huge pain and inconvenience.  Over all, I give this product a big thumbs up. Great value for the money. Available content is reasonable and vast, and it is easy to use. if you are looking for a great way to enjoy and use media content, but don't want to spend the money on an expensive tablet PC or i-pad, this is definitely a great alternative and a solid electronic device."
"B0051VVOB2","3","On a whim I picked up a Kindle Fire today from SAMS and it was pretty good up to the point of not having any native Safari Books Online application or solid browser support for the site.  I need a more flexible e-reader, looks like I'll be returning the unit at this point.  It's understandable that Amazon isn't keen about supporting more that a few competitive content providers/applications - however, not doing so is going to be a show stopper for many.  Nice but not good enough."
"B0051VVOB2","5","i received my Kindle Fire on March 7th, I love everything about it.  I also own a the Kindle 3g with the keyboard,  and was amazed how all of my books transferred over to my Kindle Fire.  i had no problems getting started and learning the FIRE.  i was able to go right to my emails, pandora, and other apps with no problems at all.  I sat my Kindle Fire down, and my husband picked it up to play with it. He was amazed to see everything that the Fire has to offer. I guess I will be ordering another Kindle Fire for him shortly.  I will never compare the Kindle Fire to a tablet or a notebook,  I use my Kindle Fire to READ and listen to pandora. My husband uses it to go online and search the web................WE LOVE IT!!!!"
"B0051VVOB2","5","a very responsive and excellent item, I love the apps, and it also provide with free apps everyday, which usually costs between 1$ to 5$."
"B0051VVOB2","5","Luv it Luv it Luv it. I mostly read on my Kindle Fire but could do alot of other things.<br />If you can, you must get one. Neater than hoot owl babies"
"B0051VVOB2","5","My husband bought me a Kindle Fire for Christmas.  I am an avid book reader and wasn't at all sure that I could make the switch to reading from a tablet.  Well, I love it!  It is easy to download the books and the automatic features such as a built in bookmark etc. are great.  Also, because it is so beautifully back lit, I can read in bed without disturbing my husband by turning on a lamp.  It is the perfect size and I find myself carrying it downstairs in the morning to check my e-mail while making tea.  It is extremely responsive.  No waiting time for it to \\""boot up.\\""  It comes on instantly.  It is truly a mini computer in every way.  I can do almost everything with it that I do with my HP TouchSmart.  I can't wait to take a trip with it.  No lugging six heavy books with me to last the week. And guide books for vacation spots are right there when you want to look something up. I want to get a cover for it because I believe some of them have a strap that makes it easy to hold the Kindle Fire while reading. This is a wonderful item."
"B0051VVOB2","1","I'm began writing this review on the kindle and finished on my laptop.  This was a gift and I am grateful,  but this kindle has a long, long way to go.  Its extremely frustrating to type on, it lags so bad, and half the time videos wont play, and it will just kick you off pages you were on.  Like I said it was a gift and I will continue to use it, but even my wife says after using this she wants an ipad instead."
"B0051VVOB2","1","Too small, can't read anything and books do not download to the end. Get an iBook. There are not 20 words I can say about how bad this product is without being nasty. If you want to just read, get a Kindle. If you want to do it all, get the iBook."
"B0051VVOB2","2","I unexpectedly received a Kindle Fire for Christmas! After several days of playing with it, there are four serious reservations I have:  1) It's slow, slow, slow. You never know if you pushed/did/whatever the right thing, because the response time is such an abomination.  2) market.android.com stuff, which is for Android devices, don't work on the Kindle Fire. Real BUMMER. I expected Android stuff to work.  3) Even a lot of Amazon's downloads get a \\""red X\\"" next to \\""Tom's Kindle\\"", indicating that a lot of stuff they're even offering doesn't work on my Kindle.  4) Their newsreader, Pulse, displays the first para or two of an article and then has a button to \\""go to original article\\"" for continued reading. Doesn't work, Period. You would think even their newsreader would work, wouldn't you? Of course, the NBC news widget at market.android.com won't download/install on this stupid Fire either, since it's not from Amazon.  I'm really disappointed. Lack of software. Lack of responsiveness. Great hardware, I suppose, but what can you do with it. They're going to have to go a long way to make this thing usable."
"B0051VVOB2","5","This one of the best buy's that I have made. After checking out the other books<br />on the market this one beats them all. Guess I mite upgrade some day but not very soon. Amazon had the best prices and there was no state sales taxes to be paid."
"B0051VVOB2","5","Amazon hits a home run. The Kindle Fire has got to be one of the best values out there  . I was skeptical when my wife said she wanted the Fire for Christmas {she opened it immediately} that Amazon could come through for that amount of money, but they sure did. My wife has not put it down since it arrived, she let's me use it occasionally and even I can get around on it. I'm not sure why some of the tech experts keep trying to compare it to the ipad, it is not in that catagory and wasn't meant to be. The few complaints that I have read about seem to be fairly minor, we haven't felt that those are real problems: the volume control, the on/off switch. If I can figure out these minor things then anybody should be able to. This is one of those devices that does exactly what it was designed to do at a very reasonable price. Good Job Amazon."
"B0051VVOB2","5","I bought this to use as an internet browser - so I don't have to boot up my laptop or squint at my iphone.  And it works great for that.  It's instant internet gratification for those random questions that pop up while watching TV or chatting with someone or whenever."
"B0051VVOB2","5","I've used this a lot more than I thought I would.  It's quick, easy-to-read, light-weight, compact, inexpensive... And I love Android and Amazon... so yeah, it's basically the complete package.  5/5 for me."
"B0051VVOB2","5","But with that being said this is perfect, fully integrated with Amazon services. I actually had a HP Touchpad loved WebOS wish it had more support but it was just to large for one handed use for reading, etc. This is much more portable and light weight. Anyway love this device."
"B0051VVOB2","5","The Kindle Fire was for a friend and she loves it. It has so many functions she uses it more than her laptop. I would recommend it to anyone who wants more for less. It was easy to setup and operate."
"B0051VVOB2","1","If you depend on captions like I do, do NOT get the Kindle Fire.  There are no captions available at all.  Stick with a regular kindle for reading and use the IPAD for captions on their videos."
"B0051VVOB2","5","My kindle is my new best friend...there is so much to do with it! I read my books, but I love my web browser and apps. It rotates and the touchscreen works very well. It is beautiful and versatile; I can watch my favorite shows and listen to all my music with Amazon Cloud Services. Still got a lot to learn with it though; I downloaded Documents To Go app and can see and manipulate all my documents from Microsoft Word; even edit them! I love this piece of technology! Great price too!"
"B0051VVOB2","5","LOVE IT!!!!!!!!!! I no longer have to go to the book store I can just press a button & I have the books I want"
"B0051VVOB2","5","This kindle fire is great for all ages. This makes you want to read more. I think ALL parents should buy one as a gift for anyone.. this is a great product. THANK YOU AMAZON! You Rock.. :)"
"B0051VVOB2","5","I purchased this in 2011.  My mother purchased the Nook Color about the same time.  It's 2014 (almost 2015) andI I still use my Kindle Fire 1st gen practically every day.  Everyday.  Books, Movies, Games, Websurfing, Textbooks for School, Notes in class/church. I have never  had an issue that a restart didn't solve.  I purchased a paperwhite for my mother within the first year of her Nook.  She had countless problems and compliants with little to no help from her book's customer service. Her new Kindle stopped accepting a charge within the first year.  Amazon apologized, shipped her a new one immediatley and assisted in transfering her information and content.  She was so astonished by the excellent service and Amazon standing behind their product she asked for the Fire for her birthday.  I use my Fire everyday.  My mother uses her's everyday throughout the day.  Retired, she reads constantly and listens to audibooks on her Fire as well.  Very happy, years later and still happy.  We tell everyone that Kindle is the ereader/tablet to buy.  It's not just excellence in product, it's the continued excellence in service."
"B0051VVOB2","4","When I purchase any electronic device I always check the reviews first.  I wanted a 7\\"" model so it would easily fit in my purse while traveling around.  I also wanted access to email for all my accounts, the ability to watch Netflix movies, to play a few games, maybe read a colorful magazine or book every so often (but I have a Kindle for most of my books), and occasionally be able to access certain favorites web sites.  And, being in my 60's and not a 'techie' type, I wanted something with a simple learning curve right out of the box.  After reading reviews for three models, I finally settled on Kindle Fire, and I'm happy I did, even though there are a few irritating quirks.  But the positives outweigh the negatives.<br /><br />Many reviewers have expressed pros and cons in prior reviews, so I won't go through this in detail.  I will, however, tell you that, once I fully charged the unit, operating it was easy.  I had no trouble setting up all email accounts for me and my spouse.  It is equally easy to find, download and play games.  I love how easy it is to navigate through the screens.  Watching Netflix movies is easy and clear, but I wish the volume would go a bit louder.  It's hard to hear through the unit's speaker when I'm outdoors.  There is also a lot of glare off the glass.  Indoors in a quiet house, no problem.  The only other negative is that I sometimes have to tap the screen multiple times...or with greater force, to get the Fire to recognize my request.  That's a bit annoying.<br /><br />Overall, I'm glad I bought it.  It serves my purpose so far, though I'd eventually like to get a 10\\"" tablet, too.  But for now, this works for me."
"B0051VVOB2","3","Dispapointed as I live in Jamaica....and you are not able to use some of the applications or watch movies as it is restricted to US residents only.....i think amazon needs to make customers aware that this products is restricted...so I only have an internet and book reading device....which is not what I purchased it for!!!"
"B0051VVOB2","3","I received my Kindle Fire in January 2012 & at first it worked really well. Presently I have a problem with it starting. it is not a daily problem but every few days when i turn on my Kindle it reboots itself for some reason. Also, I do not live in the US. I have shopped in Amazon for many years & never had a problem using my card but Kindle will not accept any card not issued in the US for one click shopping on their device. I do not understand why Amazon can accept it but Kindle which is an Amazon product, WILL not. I can not download FREE apps without a US credit card. This makes no sense to me. If it's free & I have obviously bought the product why do I need a card to download a free app? I can't  even download FREE magazines because my Kindle is not supported outside the US. Amazon needs to let buyers be aware that if you do not have a US card or you're not located in the US then what you can purchase for FREE (?!?!?!?!?! - go figure) is limited.<br /><br />I wouldn't bother to recommend this product to anyone. Better off getting an ipad"
"B0051VVOB2","5","All the complaints are from those who expected the Fire to be a replacement for the IPad, which it was never intended to be nor was it marketed by Amazon to be.  It is perfect for those who like an e-reader and it also gives me access to apps and the internet."
"B0051VVOB2","5","Everything I hoped it would be and much more ! It has all the features I want in a tablet but is an incredibly convenient e reader also. Brilliant product!"
"B0051VVOB2","5","This Kindle fire is awesome, it's everything I need  for a small note pad. It's easy to use and operate. I've read a couple of books already and made a few downloads and everything has worked great."
"B0051VVOB2","5","I cannot tell you how much I love my Kindle Fire. Words cannot describe. It is better than chocolate cake! Let me say, however, that I am also someone who has been forced kicking and screaming into the world of eReaders, handheld devices, etc. I still have a \\""stupid\\"" phone that only calls, texts (another trauma), and takes still pics! I could not make myself pay for an iPad and I just don't trust all those weird names out there on the digital market so as soon as I saw the Kindle Fire advertised, I signed up for one. It arrived before Thanksgiving and I sat up until 2 AM cradling it in my arms. I adore it. It is wonderful! The app store, while not iTunes worthy YET meets all my needs and has all my daughter's favorite games, the streaming movies are great, and I am a READER so I love all the Kindle edition books...especially the free ones! I can glut myself on text whether night or day now that I have this wonderful LCD screen. I know some people say it is heavy, but they are crazy! It is no heavier than a paperback book and the screen size is perfect for me too. Thank you Amazon! I love you that care enough about your customers to 1) develop this technology and 2) make it affordable. I hope you sells kazillions of these!"
"B0051VVOB2","5","When I bought the KINDLE to read my favorite books, I thought<br />it was the BEST thing EVER!  Then all of a sudden, here comes<br />the KINDLE FIRE/wi-fi!!!  Now I think this is the BEST thing ever.<br />I am REALLY enjoying the use.  (Reading, games, internet etc.)"
"B0051VVOB2","5","I do not own an iPhone or an iPad--cost vs. benefit is not justifiable for me, at least for now.  I was actually looking for a gadget to read books, and had looked at previous Kindle models but had not been completely convinced.  When Amazon sent out a pre-order announcement, and the Fire was priced at $199, I went for it.  We love it!!!!  I've read multiple reviews from users and professionals (CNet, Washington Post, to name a couple), and I agree:  it serves the purpose I bought it for (reading books) and it gives me so much more.  I had not intended this for him, but my husband has taken half ownership of it ... :-)  He's now using it to read books, search the web or read news, play games.  He is delighted with it.  The screen size and sharpness is great--you can really see things well, which is a plus for older people like us.  The amount of apps is OK, and I know it does not yet compare to those available for Apple products, but it is enough for us.  We are very happy with this purchase."
"B0051VVOB2","1","Many people are having problems with the charging ports on the Kindle Fire.  Once the Kindle is out of warranty the customer is out of luck even though this is a defect in the device and not caused by user recklessness.  Amazon should do the right thing and offer customers an inexpensive fix or a real discount (not $30) on a new one.  I would caution anyone against buying a Kindle."
"B0051VVOB2","2","I purchased the Kindle Fire this morning for my mother as an Xmas gift. I was looking for a device that would be easy to use with intuitive navigation and a clean layout. For the most part, the Kindle Fire fits the bill on these two requirements. However, the pre-loaded apps and bookmarks(IMDb, Amazon Store, ESPN, Craigslist, Pulse) that cannot be deleted, the mandatory credit card registration and the overall inability to truly customize anything is a real turn off. It brings me right back to the mid-1990s when every computer came with AOL and other bloatware that sucked up storage space and RAM and generally got in the way of how I wanted to use MY computer. While your Kindle Fire might have 8GB of total space, in actuality you have just under 6.5GB. I'm not interested in cloud storage and it's not something that would be convenient for my mother - for whom this gift was intended - as she does not have regular access to wifi.  PROs:  - I really like the size of the device, which is why I initially didn't go with the iPad. (Going to return this and probably going to go with the 7\\"" Galaxy Tab...after some more research..or maybe the iTouch.)  - Good physical design, especially the rubberized back.  - Decent interface design and navigation  CONs:  - I absolutely HATE the preloaded software...in principle and in terms of impact on device function. It sucks up storage space and clutters my app shelf with crap I would never, ever be interested in. IMDb, please!! Rotten Tomatoes is so much better!  - There is a noticeable delay in typing that can be frustrating when trying to bang out a search query or other text.  - The touchscreen itself seems a bit finicky - you might have to push several times and at different angles and degrees of pressure to get, say, the menu to appear or to return to the home screen  - Mandatory credit card registration. This is just ridiculous - it was Amazon's database that was hacked this past summer, compromising hundreds of thousands of users' credit card information (so says my bank rep). (I was on a business trip when I learned that my card had been suspended with a new one being mailed for security purposes). Why should I be required to make myself vulnerable to further data theft? If I want to purchase something through the Amazon store, I will happily enter my payment information each time. This - coupled with the bloatware - signals an overall lack of customer-centricity in Amazon's marketing and business practices...well, that may be a bit harsh. They do have a great return policy. But the bloatware and the mandatory cc registration really chap my hide."
